date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:30	891584/891584	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Jul%202025%2013:56:04%20GMT	https://aiforge.baseecom.com/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/webfonts/fa-regular-400.ttf	(from https://aiforge.baseecom.com/assets/css/all.min.css)
19:13:30	4964/4964	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Jul%202025%2013:56:04%20GMT	https://aiforge.baseecom.com/assets/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/webfonts/fa-v4compatibility.woff2	(from https://aiforge.baseecom.com/assets/css/all.min.css)
19:13:31	10556/10556	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Jul%202025%2013:56:04%20GMT	https://aiforge.baseecom.com/assets/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/webfonts/fa-v4compatibility.ttf	(from https://aiforge.baseecom.com/assets/css/all.min.css)
19:13:31	1100824/1100824	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Jul%202025%2013:56:04%20GMT	https://aiforge.baseecom.com/assets/webfonts/fa-thin-100.ttf	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/webfonts/fa-thin-100.ttf	(from https://aiforge.baseecom.com/assets/css/all.min.css)
19:13:31	271426/271426	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/contac-img-2.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/contac-img-2.jpg	(from https://aiforge.baseecom.com/contact.html)
19:13:32	180744/180744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/contact-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/contact-bg.jpg	(from https://aiforge.baseecom.com/contact.html)
19:13:32	1467/1467	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/js/ajax-mail.js	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/js/ajax-mail.js	(from https://aiforge.baseecom.com/contact.html)
19:13:32	2854/2854	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/logo/white-logo-2.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/logo/white-logo-2.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:33	53575/53575	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/circle-shape.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/circle-shape.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:33	125408/125408	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/hero-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/hero-bg.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:33	201862/201862	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/hero.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/hero.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:34	939/939	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/circle-title.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/circle-title.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:34	6703/6703	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/03.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/03.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:34	7778/7778	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/04.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/04.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:35	5492/5492	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/05.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/05.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:35	8234/8234	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/06.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/06.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:35	6369/6369	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/09.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/09.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:35	6167/6167	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/10.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/10.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:36	152191/152191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/service/05.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/service/05.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:37	2762/2762	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/11.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/11.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:37	52178/52178	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/about/02.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/about/02.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:37	3515/3515	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/12.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/12.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:37	21524/21524	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/service/Illustration.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/service/Illustration.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:37	197297/197297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/about/about-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/about/about-bg.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:38	4621/4621	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/13.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/13.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:38	5716/5716	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/14.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/14.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:38	22472/22472	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/mobile.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/mobile.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:39	182955/182955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/mobile-app-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/mobile-app-bg.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:39	11657/11657	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/mobile-shaape.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/mobile-shaape.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:39	489/489	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/circle-title-2.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/circle-title-2.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:39	4475/4475	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/google-play.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/google-play.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:39	3735/3735	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/app-store.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/app-store.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:40	10250/10250	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/client-1.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/client-1.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:40	18252/18252	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/client-2.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/client-2.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:40	15898/15898	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/client-3.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/client-3.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:41	14587/14587	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/client-4.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/client-4.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:41	27736/27736	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/client-5.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/client-5.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:41	14717/14717	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/client-6.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/client-6.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:42	1939/1939	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/quote.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/quote.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:43	6963/6963	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/messenger.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/messenger.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:43	439474/439474	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:02%20GMT	https://aiforge.baseecom.com/assets/img/testimonial/testimonial-bg.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/testimonial/testimonial-bg.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:43	2310/2310	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/slack.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/slack.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:43	11497/11497	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/chatgpt.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/chatgpt.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:43	439778/439778	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/platform-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform-bg.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:43	2086/2086	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/drive.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/drive.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:44	2677/2677	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/mailchimp.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/mailchimp.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:44	1419/1419	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/dropbox.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/dropbox.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:44	2620/2620	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/platform/whatsapp.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/platform/whatsapp.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:45	38317/38317	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/faq/faq.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/faq/faq.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:45	2607/2607	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/brand/06.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/brand/06.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:45	1978/1978	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/brand/07.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/brand/07.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:45	2306/2306	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/brand/08.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/brand/08.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:46	1841/1841	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/brand/09.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/brand/09.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:46	2516/2516	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/brand/10.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/brand/10.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:46	6549/6549	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/15.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/15.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:47	239915/239915	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/how-work-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/how-work-bg.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:47	3422/3422	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/work-bar-shape.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/work-bar-shape.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:47	713/713	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/work-arrow.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/work-arrow.png	(from https://aiforge.baseecom.com/index-2.html)
19:13:47	4854/4854	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/16.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/16.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:48	3986/3986	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/17.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/17.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:48	3988/3988	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/18.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/18.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:49	163855/163855	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/news/01.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/news/01.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:49	168244/168244	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/news/02.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/news/02.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:50	136858/136858	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/footer-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/footer-bg.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:50	2872/2872	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/logo/black-logo.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/logo/black-logo.svg	(from https://aiforge.baseecom.com/index-2.html)
19:13:51	165177/165177	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/news/03.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/news/03.jpg	(from https://aiforge.baseecom.com/index-2.html)
19:13:51	104089/104089	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/hero-4.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/hero-4.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:51	336637/336637	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/02.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/02.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:52	238307/238307	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/03.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/03.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:52	154324/154324	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/brand/brand-bg.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/brand/brand-bg.png	(from https://aiforge.baseecom.com/index-3.html)
19:13:52	5173/5173	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/Vector.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/Vector.png	(from https://aiforge.baseecom.com/index-3.html)
19:13:52	9116/9116	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/Vector-2.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/Vector-2.png	(from https://aiforge.baseecom.com/index-3.html)
19:13:53	196070/196070	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:58%20GMT	https://aiforge.baseecom.com/assets/img/hero/04.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/hero/04.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:53	344065/344065	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/about/02.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/about/02.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:53	194642/194642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/about/04.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/about/04.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:53	318328/318328	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/about/03.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/about/03.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:54	1806/1806	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/has-2.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/has-2.png	(from https://aiforge.baseecom.com/index-3.html)
19:13:54	24958/24958	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/Vector-3.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/Vector-3.png	(from https://aiforge.baseecom.com/index-3.html)
19:13:54	208358/208358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/about/05.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/about/05.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:55	415926/415926	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/project/04.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/project/04.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:55	453656/453656	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/project/05.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/project/05.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:55	158984/158984	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/work-process-bg.jpg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/work-process-bg.jpg	(from https://aiforge.baseecom.com/index-3.html)
19:13:55	946/946	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2013:55:56%20GMT	https://aiforge.baseecom.com/assets/img/title-icon.png	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/title-icon.png	(from https://aiforge.baseecom.com/index-3.html)
19:13:55	644/644	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/19.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/19.svg	(from https://aiforge.baseecom.com/index-3.html)
19:13:56	1514/1514	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/20.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/20.svg	(from https://aiforge.baseecom.com/index-3.html)
19:13:56	6311/6311	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/21.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/21.svg	(from https://aiforge.baseecom.com/index-3.html)
19:13:56	1028/1028	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Jul%202025%2013:56:00%20GMT	https://aiforge.baseecom.com/assets/img/icon/22.svg	C:/My%20Web%20Sites/code_start_20/aiforge.baseecom.com/assets/img/icon/22.svg	(from https://aiforge.baseecom.com/index-3.html)
